lwage,yob,draftelig,veteran
5.6897998,52,1,0
5.3323002,52,1,1
5.7428002,52,1,0
5.2950001,52,0,0
5.3744998,52,0,0
5.4514999,52,0,0
4.3385,52,0,0
5.2725,52,0,1
4.9512,52,0,1
5.3936,52,1,1
5.7712002,52,0,0
5.4970999,52,0,0
5.7347002,52,0,0
5.3400002,52,0,0
6.1627998,52,0,0
5.2044001,52,1,0
4.8494,52,0,0
5.4161,52,0,0
5.7669001,52,1,0
5.9914999,52,0,0
5.1686001,52,1,1
5.6199002,52,0,0
4.6306,52,1,0
3.8938,52,0,1
5.1718998,52,0,0
5.7599001,52,1,1
5.3053999,52,0,0
6.3207998,52,1,1
5.5351,52,1,0
5.7832999,52,1,0
5.0514002,52,1,1
5.5773001,52,0,1
5.5257001,52,0,1
5.6259999,52,0,1
4.8734002,52,0,0
6.1794,52,0,0
5.8042998,52,0,0
5.0240002,52,0,0
4.9313002,52,0,0
6.4840999,52,0,0
5.4805999,52,0,0
6.1795998,52,1,0
5.0444002,52,0,1
5.9109001,52,0,0
5.2409,52,0,0
5.9956999,52,0,0
6.8727002,52,1,0
5.6199002,52,0,0
6.1996002,52,0,0
5.9934001,52,0,1
5.5145998,52,0,0
5.5324001,52,0,1
5.3968,52,0,0
5.8603001,52,0,0
4.5792999,52,0,0
5.9492002,52,0,0
5.8225002,52,0,0
6.0323,52,0,0
5.7516999,52,0,0
5.7832999,52,1,0
5.3976002,52,1,0
5.3614001,52,1,1
5.0068002,52,1,0
5.5538001,52,0,0
5.2709999,52,1,0
5.6410999,52,0,0
5.8916998,52,0,0
5.4275999,52,0,0
4.8842001,52,0,0
5.7377,52,0,0
5.7486,52,0,0
6.0882001,52,0,0
5.4260001,52,0,1
5.8822999,52,0,0
6.0423999,52,0,0
5.7428002,52,1,0
4.8354001,52,0,0
6.1037998,52,0,0
4.8397002,52,0,0
5.6908998,52,1,0
5.5285001,52,0,0
5.4913001,52,1,0
5.7094002,52,0,0
5.6237998,52,1,0
5.9004002,52,0,1
5.9863,52,0,0
5.9383998,52,0,1
5.2251,52,0,0
5.5135002,52,0,0
5.1202998,52,0,0
5.1293998,52,0,1
5.5799999,52,1,1
5.4510002,52,0,0
6.1570001,52,1,0
5.0482001,52,0,0
3.4333999,52,0,0
5.5556002,52,0,0
5.9245,52,0,1
5.9108,52,0,0
5.6199002,52,1,0
5.605,52,0,0
4.723,52,0,0
5.2189002,52,0,1
5.9412999,52,0,0
5.6273999,52,0,0
5.1293998,52,0,1
5.4562001,52,0,1
4.9622998,52,0,0
4.6613002,52,0,0
5.9614,52,0,0
5.2631001,52,1,0
3.0980999,52,0,0
5.6686001,52,0,0
5.6478,52,0,0
5.5602002,52,1,0
5.5956001,52,0,1
5.3179002,52,0,0
5.5446,52,0,0
6.4418001,52,1,0
3.1786001,52,0,0
5.3369999,52,0,0
5.0181999,52,0,0
6.3063998,52,0,0
6.0302,52,0,0
5.2182999,52,0,0
6.4765,52,0,1
5.1090999,52,0,0
5.8579001,52,0,0
5.3209,52,0,0
4.4268999,52,0,0
6.0169001,52,0,0
5.8916998,52,1,0
5.6238999,52,0,1
5.4414001,52,0,0
5.4573998,52,0,0
5.5816002,52,0,0
5.2073002,52,1,1
5.4696999,52,0,1
5.0995002,52,0,0
5.2161999,52,1,1
5.2725,52,1,1
5.7164998,52,0,0
4.9840999,52,0,0
5.7181001,52,0,0
6.2185998,52,1,0
4.8860002,52,0,0
6.6248999,52,0,0
5.4038,52,0,1
5.2632999,52,0,0
4.9306998,52,0,1
5.7181001,52,0,0
5.5683999,52,1,1
5.7607999,52,1,0
5.7094002,52,0,1
5.3551998,52,0,1
5.2301998,52,0,0
4.5700002,52,0,0
5.9001002,52,1,1
5.934,52,1,0
5.3178,52,0,0
5.6128001,52,1,0
6.4802999,52,0,1
5.3737998,52,0,0
5.0363998,52,0,0
5.2077999,52,0,0
5.9359002,52,1,1
5.8285999,52,0,1
5.6259999,52,0,0
5.1985998,52,0,0
5.6686001,52,0,0
5.3116999,52,0,0
5.1293998,52,0,0
4.9660001,52,0,0
6.4840999,52,1,0
5.8916998,52,1,0
6.2282,52,0,0
6.0458999,52,1,1
5.7831998,52,1,1
5.4414001,52,1,0
5.5285001,52,0,0
5.8431001,52,1,0
5.9521999,52,1,1
5.2631001,52,0,0
3.9517,52,1,1
4.73,52,0,1
5.5215001,52,1,1
6.3021002,52,1,0
6.1002998,52,1,0
5.6686001,52,0,0
5.5678,52,1,0
6.0302,52,0,0
5.9984999,52,0,0
5.5686998,52,1,1
5.5145998,52,1,0
4.4064002,52,0,0
5.8285999,52,0,0
5.6504002,52,0,0
5.5419998,52,0,1
5.0724001,52,0,1
5.0493002,52,0,0
5.1757002,52,0,0
5.1865001,52,0,0
5.4232001,52,0,0
4.8283,52,0,0
5.7094002,52,0,0
5.6199002,52,1,0
5.3842001,52,0,0
5.6571002,52,1,0
6.0181999,52,0,0
5.5686998,52,0,1
5.6374998,52,0,0
5.5030999,52,0,0
5.5851002,52,1,0
5.8579001,52,0,0
5.0482998,52,1,0
5.5946999,52,1,0
5.0757999,52,0,0
6.0741,52,0,0
5.7291002,52,0,0
4.6877999,52,0,0
4.8323002,52,0,0
6.3859,52,1,1
5.4642,52,0,0
4.8228998,52,1,1
5.6999002,52,0,1
3.6598001,52,0,0
5.9656,52,0,0
6.0805001,52,0,0
5.1285,52,1,1
5.1363001,52,0,1
4.3432999,52,0,0
5.2227998,52,1,1
3.9568999,52,0,1
5.4250998,52,1,1
4.9899001,52,1,1
6.1964002,52,0,0
5.3238001,52,1,0
5.6605,52,0,0
5.105,52,0,0
3.9438,52,0,0
6.1794,52,0,0
5.2982998,52,0,0
4.7948999,52,1,1
6.1848001,52,0,1
5.9148002,52,0,0
5.7108998,52,1,0
4.6318998,52,1,1
4.5263,52,0,1
4.8670001,52,0,1
5.7909002,52,0,1
5.2873001,52,0,1
3.4398999,52,0,0
4.072,52,0,0
5.1718998,52,0,0
4.7483001,52,0,1
5.9653001,52,0,0
5.9562998,52,0,0
6.1170001,52,0,0
5.2488999,52,1,0
5.8285999,52,0,0
5.5145998,52,1,0
4.8628001,52,0,0
4.9681001,52,0,0
5.1090999,52,1,1
5.9563999,52,0,0
5.0901999,52,0,0
5.987,52,0,0
5.9657001,52,0,0
5.4341998,52,1,0
5.7153001,52,1,0
6.3460999,52,0,0
5.6041002,52,0,0
6.0742002,52,0,0
5.2020998,52,1,0
5.4573998,52,0,0
4.8467999,52,0,1
4.7483001,52,0,0
5.3937998,52,1,0
5.2725,52,0,0
4.9267998,52,0,1
5.4573998,52,0,0
5.6974001,52,0,0
5.7179999,52,1,1
5.4459,52,0,0
5.3976002,52,0,0
5.5145998,52,1,0
5.7516999,52,0,1
5.3838,52,0,1
4.9547,52,0,0
5.2452002,52,0,0
5.3857999,52,0,0
5.395,52,0,1
5.8578,52,0,0
4.7765002,52,0,0
5.2775002,52,0,1
5.5351,52,1,1
5.8379998,52,0,0
5.6041002,52,0,0
5.8056002,52,0,0
5.2073002,52,1,1
5.4169998,52,0,1
5.5785999,52,0,0
5.8548002,52,0,0
5.4341998,52,1,1
5.5816002,52,1,1
4.9471002,52,0,0
4.7627001,52,1,1
5.9994998,52,1,0
5.6731,52,0,1
5.8365002,52,0,0
5.8896999,52,0,1
5.1090999,52,0,0
6.8502998,52,1,0
5.3976002,52,0,1
5.6645999,52,0,0
3.9051001,52,0,1
5.8527999,52,0,0
5.1637998,52,0,1
2.9847,52,0,0
5.8916998,52,0,0
5.6554999,52,0,0
4.3269,52,1,0
5.4675999,52,0,0
5.5890002,52,0,0
5.4236999,52,0,0
5.8133998,52,0,0
5.6879001,52,0,0
5.8285999,52,0,0
6.0823998,52,0,0
5.4070001,52,0,0
5.5556002,52,0,0
5.8469,52,0,0
5.9521999,52,0,0
5.934,52,0,0
5.0932002,52,0,1
5.9563999,52,0,0
5.9724002,52,0,0
5.5285001,52,0,0
5.2139001,52,0,0
5.6554999,52,1,0
6.2350998,52,0,1
5.4864001,52,0,0
5.4400001,52,0,0
5.2073002,52,1,0
5.6238999,52,0,0
5.2761002,52,1,0
6.0714998,52,1,1
5.9245,52,0,0
5.2463999,52,0,0
6.7389998,52,0,0
5.7356,52,1,0
5.5075998,52,0,0
4.8544002,52,0,0
5.7909002,52,0,1
4.6405001,52,0,0
5.5008998,52,0,0
5.8751001,52,1,0
5.7486,52,0,0
5.526,52,0,0
5.6717,52,0,0
5.0493002,52,1,0
5.5946002,52,0,0
4.8498001,52,0,0
6.0741,52,0,0
5.7516999,52,0,0
4.6051998,52,0,1
3.9191,52,1,0
6.6588001,52,0,0
5.6686001,52,0,0
5.7863998,52,1,0
6.2617998,52,0,0
5.6592002,52,1,1
5.9245,52,0,0
5.0977998,52,0,0
5.3369999,52,0,0
5.1202998,52,0,0
5.5749998,52,0,1
6.2189002,52,0,0
5.7486,52,1,1
5.3678002,52,0,0
5.8285999,52,0,1
5.8133998,52,0,0
5.4863,52,1,1
5.2631001,52,1,0
5.9015002,52,0,0
6.1346002,52,0,0
5.3534999,52,0,0
5.2800999,52,0,0
5.6462998,52,0,0
3.1837001,52,1,0
4.7437,52,0,0
4.2839999,52,0,0
4.3431001,52,1,1
5.2480998,52,1,1
5.6433001,52,1,0
5.3432002,52,0,1
5.2385998,52,0,0
5.7181001,52,0,0
5.7302999,52,1,0
4.9196,52,1,1
6.1206999,52,0,0
5.2073002,52,0,0
6.8502998,52,0,0
5.6645999,52,1,0
6.1788998,52,0,0
3.8239,52,1,0
4.5869002,52,0,0
4.8878999,52,1,1
5.5816002,52,0,0
5.6090002,52,0,1
5.1216998,52,0,0
5.6283998,52,1,0
5.8358998,52,0,1
6.4348001,52,0,1
5.0977998,52,0,1
5.5145998,52,0,0
5.3920002,52,0,0
6.0043001,52,0,0
6.4025998,52,0,0
4.9622998,52,0,0
6.5086999,52,0,0
-.43130001,52,1,0
5.7609,52,1,0
5.1982999,52,0,1
5.3544002,52,0,0
5.7181001,52,0,0
5.7909002,52,0,0
5.5994,52,0,0
5.7870998,52,0,0
5.8186998,52,0,0
5.9412999,52,1,0
5.7287998,52,1,1
5.4284,52,1,1
5.8133998,52,1,0
5.5321002,52,0,0
5.9741998,52,0,0
6.1794,52,1,1
6.0029001,52,0,0
3.306,52,1,0
5.5556002,52,0,0
6.1101999,52,1,1
5.6402001,52,0,0
4.1739001,52,0,0
5.1718998,52,1,1
5.2736001,52,1,0
6.1795998,52,0,0
5.3079,52,1,0
5.3660002,52,0,0
5.9004002,52,0,0
4.8530998,52,0,1
5.0641999,52,0,0
4.3906999,52,0,0
3.5199001,52,1,0
5.0388999,52,0,1
6.1964002,52,1,0
5.1338,52,0,0
5.8477998,52,0,0
5.3323002,52,1,1
5.2725,52,1,1
5.7832999,52,0,0
5.3473001,52,0,0
4.9306998,52,0,1
5.2802,52,0,0
5.5286999,52,1,0
5.5089002,52,0,1
5.8023,52,1,1
5.3179002,52,1,0
5.6307001,52,1,1
5.8113999,52,0,1
5.4768,52,0,0
5.3527002,52,1,0
5.9245,52,1,1
6.1236,52,0,0
5.5493002,52,0,0
4.4074998,52,0,0
5.4798002,52,1,0
5.6683002,52,1,0
5.7486,52,0,0
4.8797002,52,0,0
3.7142999,52,0,0
5.0738001,52,0,0
5.5939002,52,0,0
4.3214998,52,0,0
5.0303998,52,0,0
4.9689002,52,0,0
4.3309002,52,0,0
5.2983999,52,0,0
5.5215001,52,1,0
4.5946999,52,0,0
5.4569001,52,0,0
5.9245,52,0,0
5.7730999,52,0,0
5.6199002,52,0,0
6.2154002,52,0,0
5.5816002,52,0,0
5.7979002,52,0,0
5.2591,52,0,1
5.494,52,1,0
5.8916998,52,0,0
4.7143998,52,0,0
5.6199002,52,0,0
5.4018002,52,0,0
5.3369999,52,0,1
5.3821001,52,1,0
5.5686998,52,0,0
5.3541999,52,0,0
5.3323002,52,0,0
5.7897,52,0,0
5.7697001,52,1,0
5.1199999,52,0,1
5.3657999,52,0,0
5.3968,52,0,0
5.5089002,52,0,0
5.7181001,52,0,0
5.8072,52,0,1
6.1964002,52,1,0
5.8431001,52,0,0
5.2982998,52,0,0
5.3097,52,1,1
5.8481002,52,0,0
5.4303999,52,0,0
5.8023,52,1,0
5.3779001,52,0,0
4.7744999,52,0,1
6.1015,52,0,0
4.7765002,52,1,0
5.8603001,52,0,0
5.9436998,52,0,1
5.5215001,52,0,0
5.7486,52,0,0
5.4506001,52,0,1
5.7153001,52,0,0
5.8916998,52,0,0
4.9267998,52,0,0
4.9481001,52,0,0
5.5219002,52,0,0
5.9805002,52,0,0
5.3808999,52,0,0
5.8469,52,0,0
5.4094,52,1,0
5.4232001,52,0,0
4.6729002,52,0,0
5.9468002,52,0,0
5.8916998,52,1,0
5.1293998,52,0,0
5.3369999,52,0,0
5.7164998,52,0,0
5.6299,52,1,1
5.7501998,52,0,0
5.8431001,52,0,0
5.9877,52,1,0
5.8821998,52,0,0
4.8323002,52,0,0
4.8439999,52,0,0
5.2073002,52,0,1
6.0953002,52,0,0
4.9306998,52,0,0
5.7516999,52,1,0
1.8789001,52,0,0
5.7153001,52,0,0
6.2282,52,1,0
5.5538998,52,0,0
5.8821998,52,0,0
5.3369999,52,0,0
6.0458999,52,1,0
4.1395998,52,1,0
5.6199002,52,1,0
6.3532,52,1,1
5.4863,52,0,0
4.6729002,52,0,0
6.0475998,52,0,0
4.1332998,52,1,1
5.4275999,52,0,1
4.5447001,52,0,0
5.3768001,52,1,0
5.3614001,52,0,0
5.3294001,52,0,0
4.8066001,52,0,1
5.8431001,52,0,0
4.1086998,52,0,0
5.987,52,0,0
5.1985998,52,0,0
5.7698998,52,1,0
5.7487998,52,0,1
5.4949999,52,0,0
3.9851999,52,0,0
5.7631001,52,0,0
5.9148002,52,0,1
5.7572999,52,0,0
4.9622998,52,0,0
5.6128001,52,1,0
6.0907998,52,0,0
5.4863,52,0,0
5.5374999,52,0,0
5.7596998,52,0,0
4.9755998,52,0,1
5.8937998,52,0,0
5.7424998,52,0,0
3.5892,52,1,1
6.0580001,52,0,1
6.2617998,52,0,0
5.5254998,52,0,0
5.7599001,52,0,0
5.4232001,52,0,0
5.7094002,52,0,0
6.0507998,52,1,0
5.3337002,52,0,0
5.2073002,52,0,1
5.8032999,52,0,0
5.8663998,52,0,0
5.0177002,52,0,0
5.4863,52,0,0
5.4349999,52,0,0
6.0362,52,0,0
5.8227,52,0,1
5.7157001,52,0,0
5.8111,52,0,0
4.8670001,52,0,0
6.1334,52,1,0
4.5468998,52,1,1
6.1412001,52,0,0
5.0641999,52,0,0
5.7609,52,1,1
5.2465,52,0,0
5.7445998,52,0,0
5.1985998,52,0,0
5.2982998,52,0,0
5.4232001,52,1,0
5.4822001,52,0,0
6.0458999,52,1,0
5.0221,52,1,0
6.2238998,52,0,0
5.4047999,52,0,0
5.6645999,52,0,0
7.1662998,52,0,1
5.1813998,52,0,0
5.3808999,52,0,0
4.7617002,52,0,0
5.9331999,52,0,0
6.1794,52,0,0
5.0359998,52,0,0
5.9422998,52,0,0
5.9656,52,0,0
5.9383998,52,0,1
6.1799002,52,0,0
6.1206999,52,0,0
4.2823,52,1,0
5.105,52,0,0
5.5285001,52,0,1
5.4303999,52,0,0
6.0458999,52,1,1
6.1718998,52,0,0
5.7273998,52,0,0
5.4949999,52,0,0
5.4425998,52,0,0
5.8628998,52,1,1
5.3323002,52,0,0
5.5215001,52,0,0
5.0250001,52,0,0
6.0458999,52,0,0
4.9808002,52,1,0
5.5114002,52,0,0
5.7516999,52,0,0
5.7291002,52,0,0
5.0447998,52,0,0
4.9267998,52,0,0
5.7596998,52,1,1
5.4913001,52,0,1
5.8099999,52,0,0
5.6238999,52,0,0
4.8051,52,0,1
5.4414001,52,0,0
6.4447999,52,1,1
5.6999002,52,1,1
4.0439,52,0,0
5.3305001,52,0,0
5.2297001,52,0,0
4.8745999,52,0,1
5.0746002,52,0,0
6.0899,52,1,0
5.934,52,0,0
4.9622998,52,1,0
5.8590002,52,0,0
4.8520002,52,1,1
5.5285001,52,1,1
4.4959998,52,0,0
5.4120002,52,1,0
5.0977998,52,0,0
4.9471002,52,1,1
5.5089002,52,0,0
5.5110002,52,1,0
6.0471001,52,1,0
4.8573999,52,0,0
-4.3432999,52,0,0
5.5994,52,0,0
5.8431001,52,1,1
5.9238,52,1,1
5.5285001,52,0,1
4.9737,52,0,0
5.2873001,52,1,1
5.1908002,52,0,0
6.3395,52,0,1
4.9826999,52,0,0
5.6967001,52,0,0
4.1617999,52,1,1
6.3256001,52,1,0
5.4414001,52,0,0
6.0458999,52,0,0
5.3323002,52,1,0
5.2409,52,0,0
5.6293001,52,0,0
5.4548001,52,1,1
5.8916998,52,0,0
4.8354001,52,0,1
5.1355,52,0,0
5.2028999,52,0,0
5.7516999,52,0,0
3.4714,52,0,1
4.2823,52,0,0
4.7013001,52,1,1
5.7516999,52,1,0
5.6644001,52,0,0
5.9317002,52,0,0
5.5523,52,0,0
5.5556002,52,0,0
5.2873001,52,0,1
6.0254002,52,0,0
4.204,52,0,1
5.5816002,52,0,0
5.6128001,52,1,0
5.6205001,52,1,1
5.8227,52,0,0
5.2964001,52,0,0
2.1377001,52,1,1
5.5602002,52,1,0
4.8731999,52,0,0
5.2632999,52,0,0
5.0254002,52,0,0
4.5141001,52,1,0
5.7486,52,0,0
5.0493002,52,1,0
5.5089002,52,1,0
5.0177002,52,0,0
5.5240998,52,1,0
5.3829002,52,1,1
4.9306998,52,1,1
5.934,52,0,1
5.3323002,52,0,0
4.9981999,52,0,0
4.9267998,52,0,0
5.7181001,52,0,0
5.8431001,52,0,0
6.0458999,52,0,0
6.3130999,52,0,0
5.6325002,52,0,0
5.2287998,52,0,0
5.8133998,52,0,0
4.9036002,52,0,0
5.8821998,52,0,0
4.6448002,52,0,0
5.8603001,52,1,1
3.9161999,52,0,0
5.7153001,52,0,0
3.3973999,52,1,1
4.0904999,52,0,0
5.1206002,52,0,0
5.3758998,52,0,0
5.8649998,52,1,0
.87550002,52,1,0
6.4699001,52,0,0
4.5869002,52,1,0
6.8502998,52,0,0
5.3248,52,0,0
5.9720001,52,0,0
5.2873001,52,0,0
5.408,52,0,1
5.7858,52,0,0
5.4186001,52,1,0
6.0047998,52,0,0
5.0955,52,0,0
4.8663998,52,0,0
6.4141002,52,0,0
5.1114001,52,0,0
5.7377,52,0,1
6.5848999,52,0,1
5.2142,52,0,0
5.9229002,52,0,0
5.0384998,52,1,1
4.9906998,52,1,0
6.0669999,52,0,0
5.2603002,52,1,0
5.9563999,52,1,0
5.6199002,52,0,0
5.3053999,52,0,0
5.4966002,52,0,0
5.4863,52,0,0
4.9267998,52,0,0
5.9215002,52,1,1
5.9412999,52,0,0
5.8431001,52,1,0
5.2494998,52,1,1
5.7832999,52,0,0
5.7631001,52,1,1
4.0455999,52,1,1
6.0047998,52,0,0
5.8862,52,0,0
4.8884001,52,1,0
5.6259999,52,0,0
2.7467,52,0,0
5.6644001,52,0,0
5.0970001,52,0,0
5.8225002,52,0,0
5.6090002,52,0,0
5.7153001,52,1,1
5.1985998,52,0,0
4.3779001,52,0,1
5.3614001,52,0,1
5.8916998,52,1,0
6.0741,52,1,0
6.5848999,52,0,0
5.5061002,52,1,1
6.3407001,52,1,0
5.7486,52,1,0
5.6554999,52,1,0
5.5570998,52,0,0
6.1704001,52,0,0
5.1293998,52,0,1
5.9562998,52,0,1
5.5725002,52,0,0
4.1815,52,0,1
4.7874999,52,0,1
5.1090999,52,0,1
6.1564002,52,0,0
5.2073002,52,1,0
5.8786001,52,0,0
4.9692001,52,1,0
5.8023,52,0,1
5.8469,52,1,1
5.4370999,52,0,0
3.2323,52,0,0
4.6652999,52,1,1
5.7832999,52,0,0
5.901,52,0,0
5.5215001,52,0,0
4.8884001,52,0,1
5.2182999,52,1,1
5.9243999,52,0,0
5.7409,52,0,0
5.2983999,52,0,0
5.9245,52,0,1
5.8579001,52,1,0
6.3930998,52,0,0
6.2972002,52,1,1
6.0292001,52,1,0
5.7080002,52,0,0
5.8578,52,0,0
6.0475998,52,1,0
4.6483998,52,1,0
4.8768001,52,0,0
4.0105,52,1,1
5.9938998,52,0,0
4.9754,52,1,1
5.4046998,52,1,1
5.8540001,52,1,1
5.5773001,52,0,0
5.5895,52,0,0
6.1236,52,1,0
5.5773001,52,1,0
5.2073002,52,0,0
5.8415999,52,0,0
6.5156999,52,0,0
5.1090999,52,0,0
5.4768,52,0,1
5.6928,52,0,0
5.4136,52,0,0
5.5556002,52,0,0
5.5285001,52,1,1
5.5570998,52,0,1
5.4823999,52,0,0
6.1794,52,0,0
5.2725,52,0,0
5.9984002,52,0,0
5.0221,52,1,1
6.1097999,52,0,0
5.8014002,52,1,0
5.8023,52,0,0
5.6760998,52,0,0
5.1296,52,0,1
5.9914999,52,0,0
5.3737998,52,1,0
4.4159999,52,0,0
5.8477998,52,0,0
4.8171,52,0,0
2.6242001,52,1,1
5.4657998,52,0,0
5.4349999,52,0,0
6.6739001,52,0,0
5.9656,52,0,0
5.8628998,52,1,0
5.3614001,52,0,0
5.4863,52,1,1
5.1255999,52,0,0
5.2409,52,0,1
5.3323002,52,0,0
6.3139,52,0,0
6.0882001,52,0,0
3.1837001,52,0,0
5.6732998,52,0,0
5.5285001,52,1,0
5.5556002,52,1,1
5.2632999,52,0,0
4.4647999,52,0,0
5.3678002,52,0,0
5.9317002,52,1,0
4.9549999,52,1,1
5.7728,52,0,1
6.0882001,52,0,0
5.9412999,52,0,0
5.1891999,52,0,0
5.1985998,52,1,0
5.4303999,52,1,0
6.1015,52,1,0
4.8670001,52,0,0
5.6556001,52,1,1
5.013,52,1,1
4.9660001,52,1,0
3.4474001,52,0,1
6.0899,52,0,0
5.6686001,52,0,1
5.4573998,52,1,0
5.4772,52,0,1
5.6974001,52,1,0
3.2771001,52,0,0
5.1293998,52,1,1
5.0180001,52,0,1
5.8431001,52,0,0
4.5179,52,0,0
6.1437001,52,0,0
5.7614002,52,0,0
5.7414999,52,0,0
5.1985998,52,1,0
5.7248001,52,0,0
6.1964002,52,0,0
5.7486,52,0,0
5.3238001,52,0,1
5.8822999,52,0,0
5.7356,52,0,0
5.4187999,52,0,0
6.0907998,52,0,0
5.6686001,52,0,0
5.7002001,52,0,0
4.7075,52,0,0
4.8283,52,0,0
5.6100001,52,0,0
5.4232001,52,0,1
4.9622998,52,0,0
4.9415002,52,0,1
6.3017001,52,0,0
5.8491001,52,1,0
5.7779002,52,0,0
5.6518998,52,0,0
5.6687002,52,0,0
4.2093,52,0,0
5.7428002,52,0,0
5.6687002,52,0,1
5.6756001,52,0,0
6.0897002,52,0,0
5.7582002,52,0,0
5.8431001,52,0,0
5.7897,52,0,0
3.9403,52,0,0
5.4026999,52,0,1
5.9453001,52,0,1
5.0023999,52,0,0
5.3520999,52,0,0
5.3140001,52,0,1
5.9252,52,1,1
5.2887001,52,1,0
4.6524,52,0,0
6.3720999,52,0,1
5.7059002,52,0,0
5.4650002,52,0,0
5.8639002,52,0,0
6.0441999,52,0,1
5.7596998,52,1,0
5.5602002,52,1,0
6.1353002,52,0,0
5.5773001,52,0,0
5.0401001,52,0,0
5.5215001,52,0,0
5.7486,52,0,0
4.9840999,52,0,0
5.9245,52,0,0
5.4768,52,0,0
4.9267998,52,1,0
6.3021002,52,0,0
5.8285999,52,0,0
5.7669001,52,0,0
5.2378001,52,0,0
5.3968,52,0,0
5.7181001,52,0,0
5.5285001,52,0,0
5.2824001,52,1,0
5.8525,52,1,0
5.2982998,52,0,0
5.2378001,52,0,0
5.4396,52,0,0
5.9984999,52,1,0
5.5348001,52,0,1
6.0132999,52,0,0
5.4863,52,1,1
5.1138,52,0,0
5.9656,52,0,0
5.0555,52,0,0
5.4418998,52,0,0
6.0458999,52,0,0
5.7181001,52,1,0
5.4863,52,0,0
4.96,52,1,0
4.7238998,52,0,0
6.0566001,52,0,1
5.5110002,52,0,0
5.7077999,52,0,0
5.934,52,1,1
5.6615,52,1,0
4.6107001,52,1,1
5.6199002,52,0,0
4.7693,52,1,0
5.5145998,52,0,0
5.5994,52,0,0
4.8541999,52,0,0
5.2591,52,0,0
5.4414001,52,0,0
5.3857999,52,0,0
5.2238002,52,0,1
4.73,52,1,0
5.8023,52,0,1
6.7986002,52,0,0
6.4418001,52,1,0
5.8916998,52,0,1
4.8214002,52,0,0
4.6306,52,0,0
5.9521999,52,0,0
5.4573998,52,1,1
6.1044998,52,0,0
5.4099002,52,1,0
5.9984999,52,1,0
5.0837998,52,0,0
6.9331999,52,1,0
5.5773001,52,1,1
5.5773001,52,0,0
6.0738001,52,0,0
6.4362998,52,1,1
4.4847002,52,0,0
5.8091002,52,0,0
5.3748002,52,0,0
5.1985998,52,0,0
5.4038,52,1,1
5.2632999,52,1,0
5.5285001,52,0,0
5.6686001,52,0,0
5.9001002,52,0,0
4.6163001,52,0,0
5.2378001,52,0,1
5.5875001,52,0,0
5.8469,52,0,1
6.2282,52,0,0
5.6086001,52,0,0
5.4303999,52,0,0
3.8029001,52,0,0
4.9267998,52,0,0
5.4772,52,0,0
5.2873001,52,0,0
5.5419998,52,1,0
4.8410001,52,1,0
4.7269001,52,0,1
4.8151999,52,1,1
5.2287998,52,0,0
5.5795999,52,0,0
5.2733002,52,0,0
5.5742998,52,0,0
5.3808999,52,0,0
5.3541002,52,1,0
5.6090002,52,0,0
5.2034998,52,0,0
6.3333998,52,0,0
5.0114999,52,0,0
5.2873001,52,0,0
5.2409,52,0,0
5.4296999,52,0,1
5.3614001,52,0,0
5.6438999,52,0,1
5.9376998,52,0,0
5.6683002,52,0,0
5.6554999,52,0,0
5.7516999,52,0,0
5.7669001,52,0,1
5.3439999,52,1,0
5.4863,52,0,0
5.0555,52,0,0
5.8199,52,0,0
6.0293002,52,0,0
6.8502998,52,0,0
5.8603001,52,0,0
5.3579998,52,0,0
5.6445999,52,1,1
5.7997999,52,0,0
5.684,52,1,0
5.7077999,52,0,0
5.5032001,52,0,0
5.8603001,52,0,1
5.8603001,52,0,0
6.1198001,52,0,0
6.2972002,52,0,0
5.1357999,52,1,0
3.8622,52,1,0
6.0254002,52,1,0
6.8818998,52,1,0
5.7171998,52,1,0
5.9231,52,0,0
5.2409,52,0,0
5.934,52,1,0
4.9183998,52,0,0
6.7072001,52,0,0
6.3710999,52,1,1
5.4685998,52,1,0
5.8023,52,0,0
4.9660001,52,1,0
5.7424998,52,0,1
5.5602002,52,0,0
5.9741998,52,0,0
5.934,52,0,1
5.6645999,52,0,0
5.8023,52,1,1
5.3882999,52,1,0
5.0395002,52,0,0
6.1055002,52,0,1
5.5145998,52,0,0
5.2632999,52,0,0
5.6999002,52,0,0
3.7669001,52,1,0
4.2131,52,0,0
6.6802001,52,0,0
5.1595001,52,0,0
6.1206999,52,0,0
5.5773001,52,1,0
5.6199002,52,0,1
5.6475,52,0,0
5.1016002,52,1,0
5.2021999,52,1,1
5.4822001,52,0,0
4.8214002,52,0,0
6.4447999,52,0,0
5.5749998,52,0,0
4.7623,52,0,0
5.9439998,52,0,0
5.1686001,52,0,0
4.8017998,52,0,0
5.1827002,52,0,0
5.3235998,52,0,1
5.2785001,52,0,0
5.4631,52,0,0
5.2073002,52,0,0
5.2982998,52,0,0
5.1355,52,1,0
5.6645999,52,0,0
6.1455998,52,1,0
5.9001002,52,1,0
5.2284002,52,0,0
5.7198,52,1,0
5.1419001,52,0,0
6.0837002,52,0,0
5.7832999,52,0,0
6.2705002,52,0,0
4.6830001,52,0,0
6.0138998,52,1,0
5.3597002,52,0,0
5.3369999,52,0,1
4.0999999,52,0,0
5.3762002,52,0,0
6.0545998,52,0,0
4.8326998,52,1,1
5.5081,52,0,0
4.1574998,52,0,0
5.2326999,52,0,1
4.2757001,52,0,0
